veh_id,time_s,cx,cy,lane_id
5,6.85,682.1144714355469,256.2013854980469,E_left_turn
6,6.85,757.868896484375,188.14744567871094,E_through
8,6.85,729.8039245605469,262.5001525878906,E_left_turn
9,6.85,36.42929458618164,336.15016174316406,W_through
10,6.85,772.69384765625,261.46056365966797,E_left_turn
11,6.85,170.43682098388672,262.26585388183594,W_left_turn
12,6.85,108.44958877563477,333.5428009033203,W_through
14,6.85,47.37214279174805,287.4355163574219,W_through
16,6.85,237.07923889160156,262.3823471069336,W_left_turn
17,6.85,162.24510192871094,240.13186645507812,W_left_turn
18,6.85,788.0552673339844,213.9844741821289,E_through
20,6.85,215.77594757080078,326.88946533203125,W_through
21,6.85,819.5664672851562,261.2100524902344,E_left_turn
23,6.85,96.25829315185547,309.9403076171875,W_through
25,6.85,737.0281372070312,210.88153076171875,E_through
74,6.85,608.5039367675781,232.92713165283203,E_left_turn
188,6.85,106.05147933959961,245.15353393554688,W_left_turn
335,6.85,64.25253868103027,236.10161590576172,W_left_turn
435,6.85,210.74141693115234,240.03682708740234,W_left_turn
543,6.85,621.1740112304688,260.44705963134766,E_left_turn
759,6.85,709.1862182617188,185.73854064941406,E_through
824,6.85,768.7131042480469,138.74799346923828,E_right_turn
825,6.85,832.103759765625,145.87194061279297,E_right_turn
832,6.85,75.21607398986816,364.2401123046875,W_right_turn
854,6.85,663.7979125976562,234.3621368408203,E_left_turn
159,6.85,707.71923828125,129.36068725585938,E_right_turn
22,6.85,727.1371765136719,157.33785247802734,E_through
4,6.866666666666666,158.9455108642578,321.69126892089844,W_through
5,6.866666666666666,682.147216796875,256.20081329345703,E_left_turn
6,6.866666666666666,757.8517456054688,188.14346313476562,E_through
8,6.866666666666666,729.8514404296875,262.4842987060547,E_left_turn
9,6.866666666666666,36.42477226257324,336.13189697265625,W_through
10,6.866666666666666,772.7178344726562,261.4884338378906,E_left_turn
11,6.866666666666666,170.43169403076172,262.2717590332031,W_left_turn
12,6.866666666666666,108.4432601928711,333.5472717285156,W_through
14,6.866666666666666,47.353275299072266,287.4388122558594,W_through
16,6.866666666666666,237.08487701416016,262.37976837158203,W_left_turn
17,6.866666666666666,162.2424087524414,240.11919403076172,W_left_turn
18,6.866666666666666,788.0919799804688,214.01325225830078,E_through
20,6.866666666666666,215.78046417236328,326.87290954589844,W_through
21,6.866666666666666,819.6209716796875,261.1816711425781,E_left_turn
23,6.866666666666666,96.26337051391602,309.936767578125,W_through
25,6.866666666666666,737.0848388671875,210.90711212158203,E_through
74,6.866666666666666,608.5486450195312,232.83329010009766,E_left_turn
188,6.866666666666666,106.04454040527344,245.15591430664062,W_left_turn
335,6.866666666666666,64.23210525512695,236.09986114501953,W_left_turn
435,6.866666666666666,210.7376251220703,240.03021240234375,W_left_turn
543,6.866666666666666,621.2073974609375,260.5697937011719,E_left_turn
759,6.866666666666666,709.2109069824219,185.7276153564453,E_through
824,6.866666666666666,769.0570373535156,139.16218185424805,E_right_turn
825,6.866666666666666,832.0896911621094,145.85151290893555,E_right_turn
832,6.866666666666666,75.42901420593262,364.27516174316406,W_right_turn
854,6.866666666666666,663.8817138671875,234.3397674560547,E_left_turn
159,6.866666666666666,707.6165161132812,129.47348403930664,E_right_turn
22,6.866666666666666,726.9003295898438,157.3558807373047,E_through
4,6.883333333333334,158.94549560546875,321.7085266113281,W_through
5,6.883333333333334,682.1297302246094,256.2383728027344,E_left_turn
6,6.883333333333334,757.8630065917969,188.16065979003906,E_through
8,6.883333333333334,729.8812561035156,262.45899200439453,E_left_turn
9,6.883333333333334,36.42402267456055,336.13185119628906,W_through
10,6.883333333333334,772.7510375976562,261.4815139770508,E_left_turn
11,6.883333333333334,170.43482971191406,262.2755889892578,W_left_turn
12,6.883333333333334,108.43306350708008,333.5196533203125,W_through
14,6.883333333333334,47.346476554870605,287.44287109375,W_through
16,6.883333333333334,237.0872802734375,262.3785095214844,W_left_turn
17,6.883333333333334,162.24545288085938,240.11652374267578,W_left_turn
18,6.883333333333334,788.1594848632812,214.0528335571289,E_through
20,6.883333333333334,215.8171615600586,326.8688201904297,W_through
21,6.883333333333334,819.6657409667969,261.1567687988281,E_left_turn
23,6.883333333333334,96.26769256591797,309.93516540527344,W_through
25,6.883333333333334,737.095703125,210.94499969482422,E_through
74,6.883333333333334,608.5971069335938,232.8057632446289,E_left_turn
188,6.883333333333334,106.05707931518555,245.16509246826172,W_left_turn
335,6.883333333333334,64.22739601135254,236.0992202758789,W_left_turn
435,6.883333333333334,210.73160552978516,240.0309295654297,W_left_turn
543,6.883333333333334,621.2237854003906,260.6757278442383,E_left_turn
759,6.883333333333334,709.1973266601562,185.77144622802734,E_through
824,6.883333333333334,769.1986083984375,139.34770584106445,E_right_turn
825,6.883333333333334,832.0918884277344,145.84632110595703,E_right_turn
832,6.883333333333334,75.46822738647461,364.2778625488281,W_right_turn
854,6.883333333333334,663.9198608398438,234.31472778320312,E_left_turn
159,6.883333333333334,707.4244995117188,129.05571746826172,E_right_turn
22,6.883333333333334,726.8377075195312,157.36537170410156,E_through
4,6.9,158.96752166748047,321.7512664794922,W_through
5,6.9,682.0841674804688,256.27272033691406,E_left_turn
6,6.9,757.6023559570312,188.2265625,E_through
8,6.9,729.4755554199219,262.51473236083984,E_left_turn
9,6.9,36.490530014038086,336.16770935058594,W_through
10,6.9,772.6832275390625,261.4236526489258,E_left_turn
11,6.9,170.45657348632812,262.30721282958984,W_left_turn
12,6.9,108.36783218383789,333.55039978027344,W_through
14,6.9,47.395294189453125,287.4713897705078,W_through
16,6.9,237.10365295410156,262.39427947998047,W_left_turn
17,6.9,162.268798828125,240.1399383544922,W_left_turn
18,6.9,788.1190795898438,214.05162811279297,E_through
20,6.9,215.8365478515625,326.87400817871094,W_through
21,6.9,819.5565490722656,261.10203552246094,E_left_turn
23,6.9,96.31797790527344,309.9520568847656,W_through
25,6.9,736.990478515625,210.93753051757812,E_through
74,6.9,608.5454406738281,232.88027954101562,E_left_turn
188,6.9,106.09670639038086,245.18781280517578,W_left_turn
335,6.9,64.26189231872559,236.14058685302734,W_left_turn
435,6.9,210.73036193847656,240.044677734375,W_left_turn
543,6.9,621.2129516601562,260.56971740722656,E_left_turn
759,6.9,709.2048034667969,186.06150817871094,E_through
824,6.9,770.1932373046875,141.34949493408203,E_right_turn
825,6.9,830.9921264648438,145.7482795715332,E_right_turn
832,6.9,77.84924507141113,364.22901916503906,W_right_turn
854,6.9,663.8321533203125,234.28652954101562,E_left_turn
159,6.9,705.1645812988281,128.2209358215332,E_right_turn
22,6.9,725.0022277832031,157.36646270751953,E_through
4,6.916666666666667,158.95220184326172,321.7444152832031,W_through
5,6.916666666666667,682.156494140625,256.3011245727539,E_left_turn
6,6.916666666666667,757.6578979492188,188.30517578125,E_through
8,6.916666666666667,729.4194030761719,262.56685638427734,E_left_turn
9,6.916666666666667,36.46916580200195,336.16603088378906,W_through
10,6.916666666666667,772.7236938476562,261.41817474365234,E_left_turn
11,6.916666666666667,170.44705200195312,262.29441833496094,W_left_turn
12,6.916666666666667,108.29448699951172,333.5314636230469,W_through
14,6.916666666666667,47.362765312194824,287.4444274902344,W_through
16,6.916666666666667,237.10572052001953,262.37671661376953,W_left_turn
17,6.916666666666667,162.26506805419922,240.11334991455078,W_left_turn
18,6.916666666666667,788.2183227539062,214.05958557128906,E_through
20,6.916666666666667,215.79845428466797,326.84974670410156,W_through
21,6.916666666666667,819.6559753417969,261.1163864135742,E_left_turn
23,6.916666666666667,96.28828048706055,309.9267120361328,W_through
25,6.916666666666667,737.0661926269531,210.97254943847656,E_through
74,6.916666666666667,608.6644287109375,232.92383575439453,E_left_turn
188,6.916666666666667,106.10297775268555,245.14892578125,W_left_turn
335,6.916666666666667,64.24942779541016,236.1009979248047,W_left_turn
435,6.916666666666667,210.71710968017578,240.00985717773438,W_left_turn
543,6.916666666666667,621.2679138183594,260.57630920410156,E_left_turn
759,6.916666666666667,709.3329162597656,186.16451263427734,E_through
824,6.916666666666667,768.4759216308594,141.49585723876953,E_right_turn
825,6.916666666666667,830.7201843261719,145.8113670349121,E_right_turn
832,6.916666666666667,78.59667015075684,364.1802062988281,W_right_turn
854,6.916666666666667,663.8943786621094,234.28793334960938,E_left_turn
159,6.916666666666667,704.3819274902344,127.883056640625,E_right_turn
22,6.916666666666667,724.4122314453125,157.32462310791016,E_through
4,6.933333333333334,158.94749450683594,321.7457275390625,W_through
5,6.933333333333334,682.2239379882812,256.3017807006836,E_left_turn
6,6.933333333333334,757.6961975097656,188.33636474609375,E_through
8,6.933333333333334,729.3922119140625,262.59154510498047,E_left_turn
9,6.933333333333334,36.46154308319092,336.1655578613281,W_through
10,6.933333333333334,772.7524108886719,261.42675018310547,E_left_turn
11,6.933333333333334,170.4423370361328,262.2904510498047,W_left_turn
12,6.933333333333334,108.26816940307617,333.52392578125,W_through
14,6.933333333333334,47.35187339782715,287.43353271484375,W_through
16,6.933333333333334,237.10460662841797,262.37139892578125,W_left_turn
17,6.933333333333334,162.26322174072266,240.10535430908203,W_left_turn
18,6.933333333333334,788.2383422851562,214.06033325195312,E_through
20,6.933333333333334,215.7776870727539,326.8416748046875,W_through
21,6.933333333333334,819.6843566894531,261.1153106689453,E_left_turn
23,6.933333333333334,96.27685165405273,309.91795349121094,W_through
25,6.933333333333334,737.0946960449219,210.98291778564453,E_through
74,6.933333333333334,608.6962585449219,232.94747161865234,E_left_turn
188,6.933333333333334,106.10432434082031,245.13575744628906,W_left_turn
335,6.933333333333334,64.24612045288086,236.08702850341797,W_left_turn
435,6.933333333333334,210.7090301513672,239.99794006347656,W_left_turn
543,6.933333333333334,621.2774353027344,260.58174896240234,E_left_turn
759,6.933333333333334,709.371337890625,186.19403076171875,E_through
824,6.933333333333334,767.7622375488281,141.5414924621582,E_right_turn
825,6.933333333333334,830.6134643554688,145.83677291870117,E_right_turn
832,6.933333333333334,78.85341262817383,364.1609191894531,W_right_turn
854,6.933333333333334,663.9087524414062,234.36457061767578,E_left_turn
159,6.933333333333334,704.1098327636719,127.75809860229492,E_right_turn
22,6.933333333333334,724.2154846191406,157.31307983398438,E_through
4,6.95,158.95195770263672,321.7578125,W_through
5,6.95,682.2137451171875,256.2886505126953,E_left_turn
6,6.95,757.7318725585938,188.4076156616211,E_through
8,6.95,729.4730834960938,262.6142044067383,E_left_turn
9,6.95,36.45692825317383,336.1629333496094,W_through
10,6.95,772.7848510742188,261.4429626464844,E_left_turn
11,6.95,170.44518280029297,262.28990936279297,W_left_turn
12,6.95,108.26272201538086,333.5133361816406,W_through
14,6.95,47.354270935058594,287.4300537109375,W_through
16,6.95,237.10254669189453,262.36426544189453,W_left_turn
17,6.95,162.26831817626953,240.10318756103516,W_left_turn
18,6.95,788.2529296875,214.06002044677734,E_through
20,6.95,215.77124786376953,326.8435516357422,W_through
21,6.95,819.7123413085938,261.1211471557617,E_left_turn
23,6.95,96.27737808227539,309.9159393310547,W_through
25,6.95,737.0928649902344,210.9924087524414,E_through
74,6.95,608.7101745605469,232.95380401611328,E_left_turn
188,6.95,106.10475540161133,245.1039581298828,W_left_turn
335,6.95,64.24625778198242,236.0767059326172,W_left_turn
435,6.95,210.71693420410156,239.9912567138672,W_left_turn
543,6.95,621.2586669921875,260.5307083129883,E_left_turn
759,6.95,709.4087524414062,186.22119903564453,E_through
824,6.95,767.5718383789062,141.62278366088867,E_right_turn
825,6.95,830.5816650390625,145.84072494506836,E_right_turn
832,6.95,78.92670249938965,364.172607421875,W_right_turn
854,6.95,663.8832092285156,234.43273162841797,E_left_turn
159,6.95,704.0354919433594,127.71974563598633,E_right_turn
22,6.95,724.1652526855469,157.31130981445312,E_through
4,6.966666666666667,158.9596405029297,321.7920379638672,W_through
5,6.966666666666667,682.1860656738281,256.29969024658203,E_left_turn
6,6.966666666666667,757.6718444824219,188.39000701904297,E_through
8,6.966666666666667,729.4927673339844,262.6498565673828,E_left_turn
9,6.966666666666667,36.58903694152832,336.1392517089844,W_through
10,6.966666666666667,772.7020263671875,261.3364715576172,E_left_turn
11,6.966666666666667,170.45113372802734,262.31519317626953,W_left_turn
12,6.966666666666667,108.1700325012207,333.53404235839844,W_through
14,6.966666666666667,47.39950656890869,287.47813415527344,W_through
16,6.966666666666667,237.09449005126953,262.3998489379883,W_left_turn
17,6.966666666666667,162.27862548828125,240.15829467773438,W_left_turn
18,6.966666666666667,788.1742248535156,214.04029083251953,E_through
20,6.966666666666667,215.76930236816406,326.8552551269531,W_through
21,6.966666666666667,819.6109313964844,261.09053802490234,E_left_turn
23,6.966666666666667,96.31756210327148,309.97315979003906,W_through
25,6.966666666666667,736.9981994628906,210.9399185180664,E_through
74,6.966666666666667,608.6642150878906,232.92124938964844,E_left_turn
188,6.966666666666667,106.12820434570312,245.1573028564453,W_left_turn
335,6.966666666666667,64.2707462310791,236.1174087524414,W_left_turn
435,6.966666666666667,210.71066284179688,240.03256225585938,W_left_turn
543,6.966666666666667,621.4381103515625,262.78124237060547,E_left_turn
759,6.966666666666667,709.4208068847656,186.25537109375,E_through
824,6.966666666666667,772.0955810546875,141.4228973388672,E_right_turn
825,6.966666666666667,829.6702270507812,145.3809585571289,E_right_turn
832,6.966666666666667,80.92761993408203,364.1778259277344,W_right_turn
854,6.966666666666667,663.7485656738281,234.48653411865234,E_left_turn
159,6.966666666666667,701.5914306640625,127.00319290161133,E_right_turn
22,6.966666666666667,722.4918518066406,157.4276351928711,E_through
4,6.983333333333333,158.94305419921875,321.8173522949219,W_through
5,6.983333333333333,682.2860107421875,256.3585433959961,E_left_turn
6,6.983333333333333,757.9117736816406,188.43987274169922,E_through
8,6.983333333333333,729.5759582519531,262.73081970214844,E_left_turn
9,6.983333333333333,36.60025405883789,336.1149597167969,W_through
10,6.983333333333333,772.777099609375,261.3402404785156,E_left_turn
11,6.983333333333333,170.44190216064453,262.3224792480469,W_left_turn
12,6.983333333333333,108.09926986694336,333.54432678222656,W_through
14,6.983333333333333,47.36388397216797,287.4803161621094,W_through
16,6.983333333333333,237.10836029052734,262.3960494995117,W_left_turn
17,6.983333333333333,162.27024841308594,240.15935516357422,W_left_turn
18,6.983333333333333,788.2494201660156,214.09056091308594,E_through
20,6.983333333333333,216.52928161621094,326.85777282714844,W_through
21,6.983333333333333,819.6724243164062,261.11802673339844,E_left_turn
23,6.983333333333333,96.2994384765625,309.9770965576172,W_through
25,6.983333333333333,737.0685424804688,210.99769592285156,E_through
74,6.983333333333333,608.7353515625,232.93114471435547,E_left_turn
188,6.983333333333333,106.1190299987793,245.15704345703125,W_left_turn
335,6.983333333333333,64.28982162475586,236.10399627685547,W_left_turn
435,6.983333333333333,210.67916870117188,240.03211212158203,W_left_turn
543,6.983333333333333,621.5091857910156,263.636962890625,E_left_turn
759,6.983333333333333,709.519775390625,186.31504821777344,E_through
824,6.983333333333333,774.2516174316406,142.18796157836914,E_right_turn
825,6.983333333333333,829.4959716796875,145.3905029296875,E_right_turn
832,6.983333333333333,81.6277961730957,364.1803283691406,W_right_turn
854,6.983333333333333,663.7477111816406,234.65538024902344,E_left_turn
159,6.983333333333333,700.7499084472656,126.71934127807617,E_right_turn
22,6.983333333333333,722.0211791992188,157.5059814453125,E_through
4,7.0,158.95973205566406,321.8435821533203,W_through
5,7.0,682.2979736328125,256.39099884033203,E_left_turn
6,7.0,758.0028991699219,188.4333953857422,E_through
8,7.0,729.5685729980469,262.79187774658203,E_left_turn
9,7.0,36.5953426361084,336.11119079589844,W_through
10,7.0,772.83154296875,261.2225570678711,E_left_turn
11,7.0,170.45928955078125,262.3374328613281,W_left_turn
12,7.0,108.08676528930664,333.54176330566406,W_through
14,7.0,47.32747554779053,287.5348205566406,W_through
16,7.0,237.12747192382812,262.3750915527344,W_left_turn
17,7.0,162.27179718017578,240.1607437133789,W_left_turn
18,7.0,788.2647399902344,214.1342544555664,E_through
20,7.0,216.07359313964844,326.88267517089844,W_through
21,7.0,819.6838684082031,261.17723083496094,E_left_turn
23,7.0,96.30146408081055,309.98744201660156,W_through
25,7.0,737.144775390625,211.0516128540039,E_through
74,7.0,608.7377014160156,233.01924896240234,E_left_turn
188,7.0,106.09004211425781,245.17330932617188,W_left_turn
335,7.0,64.30620765686035,236.09874725341797,W_left_turn
435,7.0,210.6820297241211,240.01988983154297,W_left_turn
543,7.0,621.5712280273438,264.1012725830078,E_left_turn
759,7.0,709.5472412109375,186.32479858398438,E_through
824,7.0,775.2287902832031,142.48910903930664,E_right_turn
825,7.0,829.4588623046875,145.38729095458984,E_right_turn
832,7.0,81.85478591918945,364.16253662109375,W_right_turn
854,7.0,663.7356872558594,234.7131576538086,E_left_turn
159,7.0,700.4621276855469,126.62091827392578,E_right_turn
22,7.0,721.8624877929688,157.5417709350586,E_through
4,7.016666666666667,158.95211791992188,321.8387908935547,W_through
5,7.016666666666667,682.3016662597656,256.36707305908203,E_left_turn
6,7.016666666666667,758.0316772460938,188.41600036621094,E_through
8,7.016666666666667,729.5619812011719,262.8250427246094,E_left_turn
9,7.016666666666667,36.59781837463379,336.12550354003906,W_through
10,7.016666666666667,772.8418884277344,261.17708587646484,E_left_turn
11,7.016666666666667,170.46214294433594,262.3522415161133,W_left_turn
12,7.016666666666667,108.08835220336914,333.54624938964844,W_through
14,7.016666666666667,47.31933784484863,287.5601043701172,W_through
16,7.016666666666667,237.16950225830078,262.37439727783203,W_left_turn
17,7.016666666666667,162.2734375,240.16815948486328,W_left_turn
18,7.016666666666667,788.2914123535156,214.14730834960938,E_through
20,7.016666666666667,216.64409637451172,326.8674621582031,W_through
21,7.016666666666667,819.7015380859375,261.20088958740234,E_left_turn
23,7.016666666666667,96.3026351928711,309.9881286621094,W_through
25,7.016666666666667,737.1602783203125,211.06944274902344,E_through
74,7.016666666666667,608.7013244628906,233.07678985595703,E_left_turn
188,7.016666666666667,106.10669708251953,245.16881561279297,W_left_turn
335,7.016666666666667,64.32236289978027,236.10279846191406,W_left_turn
435,7.016666666666667,210.67562103271484,240.0259246826172,W_left_turn
543,7.016666666666667,621.5977783203125,264.2168426513672,E_left_turn
759,7.016666666666667,709.6688537597656,186.29442596435547,E_through
824,7.016666666666667,775.507080078125,142.59589004516602,E_right_turn
825,7.016666666666667,829.4267272949219,145.37896347045898,E_right_turn
832,7.016666666666667,81.88279724121094,364.1623992919922,W_right_turn
854,7.016666666666667,663.7348022460938,234.75977325439453,E_left_turn
159,7.016666666666667,700.3492736816406,126.59902954101562,E_right_turn
22,7.016666666666667,721.7460632324219,157.40325164794922,E_through
4,7.033333333333333,158.98421478271484,321.91766357421875,W_through
5,7.033333333333333,682.2287902832031,256.31761169433594,E_left_turn
6,7.033333333333333,757.9952392578125,188.29169464111328,E_through
8,7.033333333333333,729.4860229492188,262.85091400146484,E_left_turn
9,7.033333333333333,36.628384590148926,336.1458740234375,W_through
10,7.033333333333333,772.8273620605469,261.1180114746094,E_left_turn
11,7.033333333333333,170.48029327392578,262.3829803466797,W_left_turn
12,7.033333333333333,108.14389038085938,333.5702209472656,W_through
14,7.033333333333333,47.348941802978516,287.61920166015625,W_through
16,7.033333333333333,237.20429229736328,262.37320709228516,W_left_turn
17,7.033333333333333,162.29427337646484,240.18853759765625,W_left_turn
18,7.033333333333333,788.2066955566406,214.0729522705078,E_through
20,7.033333333333333,216.8639907836914,326.8591613769531,W_through
21,7.033333333333333,819.5778198242188,261.13916015625,E_left_turn
23,7.033333333333333,96.34959030151367,310.0303497314453,W_through
25,7.033333333333333,737.0548706054688,211.01395416259766,E_through
74,7.033333333333333,608.6488342285156,233.09141540527344,E_left_turn
188,7.033333333333333,106.15694427490234,245.20003509521484,W_left_turn
335,7.033333333333333,64.36081886291504,236.14302825927734,W_left_turn
435,7.033333333333333,210.67725372314453,240.04605102539062,W_left_turn
543,7.033333333333333,621.4200439453125,262.08155822753906,E_left_turn
759,7.033333333333333,709.4067077636719,186.00975799560547,E_through
825,7.033333333333333,828.4546203613281,145.66189193725586,E_right_turn
832,7.033333333333333,83.88064956665039,364.1875915527344,W_right_turn
854,7.033333333333333,663.6401672363281,234.7832260131836,E_left_turn
22,7.033333333333333,719.3029479980469,157.18350982666016,E_through
4,7.05,158.98687744140625,321.95570373535156,W_through
5,7.05,682.29833984375,256.3294677734375,E_left_turn
6,7.05,758.1187133789062,188.27716827392578,E_through
8,7.05,729.6113586425781,262.88999938964844,E_left_turn
9,7.05,36.587082862854004,336.1255798339844,W_through
10,7.05,772.9419860839844,261.20829010009766,E_left_turn
11,7.05,170.476806640625,262.37317657470703,W_left_turn
12,7.05,108.12544250488281,333.5553741455078,W_through
14,7.05,47.31371307373047,287.5993347167969,W_through
16,7.05,237.2157974243164,262.3464126586914,W_left_turn
17,7.05,162.27403259277344,240.15645599365234,W_left_turn
18,7.05,788.3354187011719,214.07535552978516,E_through
20,7.05,216.95523834228516,326.8389129638672,W_through
21,7.05,819.6692504882812,261.18446350097656,E_left_turn
23,7.05,96.33087539672852,310.02320861816406,W_through
25,7.05,737.15576171875,211.05867767333984,E_through
74,7.05,608.7020874023438,233.13577270507812,E_left_turn
188,7.05,106.13086318969727,245.1776351928711,W_left_turn
335,7.05,64.33815002441406,236.1129913330078,W_left_turn
435,7.05,210.67070770263672,240.02204132080078,W_left_turn
543,7.05,621.4654846191406,261.25447845458984,E_left_turn
759,7.05,709.4565124511719,185.95484924316406,E_through
825,7.05,828.1679077148438,145.7537727355957,E_right_turn
832,7.05,84.58378219604492,364.22438049316406,W_right_turn
854,7.05,663.7275695800781,234.8346939086914,E_left_turn
22,7.05,718.5287170410156,157.11910247802734,E_through
4,7.066666666666666,158.97735595703125,321.9584655761719,W_through
5,7.066666666666666,682.3214111328125,256.34285736083984,E_left_turn
6,7.066666666666666,758.1660766601562,188.27008819580078,E_through
8,7.066666666666666,729.6609191894531,262.8729934692383,E_left_turn
9,7.066666666666666,36.57938098907471,336.1227569580078,W_through
10,7.066666666666666,772.9893188476562,261.24222564697266,E_left_turn
11,7.066666666666666,170.47335815429688,262.3805389404297,W_left_turn
12,7.066666666666666,108.1202621459961,333.55711364746094,W_through
14,7.066666666666666,47.30361843109131,287.59046936035156,W_through
16,7.066666666666666,237.21088409423828,262.33848571777344,W_left_turn
17,7.066666666666666,162.27347564697266,240.16928100585938,W_left_turn
18,7.066666666666666,788.3816528320312,214.06804656982422,E_through
20,7.066666666666666,216.97142791748047,326.83673095703125,W_through
21,7.066666666666666,819.7455139160156,261.2145233154297,E_left_turn
23,7.066666666666666,96.31850814819336,310.01417541503906,W_through
25,7.066666666666666,737.171630859375,211.06007385253906,E_through
74,7.066666666666666,608.7059020996094,233.13865661621094,E_left_turn
188,7.066666666666666,106.1228141784668,245.15948486328125,W_left_turn
335,7.066666666666666,64.33218955993652,236.10106658935547,W_left_turn
435,7.066666666666666,210.66793060302734,240.01458740234375,W_left_turn
543,7.066666666666666,621.4887390136719,260.91661071777344,E_left_turn
759,7.066666666666666,709.4862060546875,185.93706512451172,E_through
825,7.066666666666666,828.0603332519531,145.7864761352539,E_right_turn
832,7.066666666666666,84.79049682617188,364.2075958251953,W_right_turn
854,7.066666666666666,663.77783203125,234.83270263671875,E_left_turn
22,7.066666666666666,718.2599487304688,157.0928955078125,E_through
4,7.083333333333333,158.97264099121094,321.9471130371094,W_through
5,7.083333333333333,682.30810546875,256.318115234375,E_left_turn
6,7.083333333333333,758.2015686035156,188.25763702392578,E_through
8,7.083333333333333,729.7149658203125,262.8699035644531,E_left_turn
9,7.083333333333333,36.5802698135376,336.1200408935547,W_through
10,7.083333333333333,773.0337524414062,261.27215576171875,E_left_turn
11,7.083333333333333,170.47161865234375,262.4000930786133,W_left_turn
12,7.083333333333333,108.12247467041016,333.5577850341797,W_through
14,7.083333333333333,47.32634258270264,287.5693359375,W_through
16,7.083333333333333,237.2123031616211,262.3373107910156,W_left_turn
17,7.083333333333333,162.28023529052734,240.16167449951172,W_left_turn
18,7.083333333333333,788.4573974609375,214.09368133544922,E_through
20,7.083333333333333,216.9464569091797,326.8356170654297,W_through
21,7.083333333333333,819.7766723632812,261.22789001464844,E_left_turn
23,7.083333333333333,96.31361770629883,310.01271057128906,W_through
25,7.083333333333333,737.2006225585938,211.05583953857422,E_through
74,7.083333333333333,608.7196350097656,233.13799285888672,E_left_turn
188,7.083333333333333,106.12461471557617,245.14883422851562,W_left_turn
335,7.083333333333333,64.32804870605469,236.09793090820312,W_left_turn
435,7.083333333333333,210.6880645751953,240.0171127319336,W_left_turn
543,7.083333333333333,621.5205993652344,260.8126907348633,E_left_turn
759,7.083333333333333,709.4895935058594,185.94408416748047,E_through
825,7.083333333333333,828.0257263183594,145.78522872924805,E_right_turn
832,7.083333333333333,84.83794403076172,364.1889343261719,W_right_turn
854,7.083333333333333,663.8265075683594,234.77401733398438,E_left_turn
22,7.083333333333333,718.1568908691406,157.0635757446289,E_through
4,7.1,159.0031967163086,321.95677185058594,W_through
5,7.1,682.2003479003906,256.27152252197266,E_left_turn
6,7.1,758.0680541992188,188.27377319335938,E_through
8,7.1,729.5870056152344,262.8129577636719,E_left_turn
9,7.1,36.60056018829346,336.0337829589844,W_through
10,7.1,772.8481140136719,261.27039337158203,E_left_turn
11,7.1,170.4781036376953,262.4307174682617,W_left_turn
12,7.1,108.1426887512207,333.55641174316406,W_through
14,7.1,47.3630313873291,287.6027526855469,W_through
16,7.1,237.04854583740234,262.57393646240234,W_left_turn
17,7.1,162.28568267822266,240.201904296875,W_left_turn
18,7.1,788.373291015625,214.07079315185547,E_through
20,7.1,216.9434051513672,326.85064697265625,W_through
21,7.1,819.6730651855469,261.1846466064453,E_left_turn
23,7.1,96.33426666259766,310.0612335205078,W_through
25,7.1,737.095703125,211.0357208251953,E_through
74,7.1,608.6241455078125,233.07830810546875,E_left_turn
188,7.1,106.14857482910156,245.17947387695312,W_left_turn
335,7.1,64.35516357421875,236.13976287841797,W_left_turn
435,7.1,210.69422149658203,240.0228271484375,W_left_turn
543,7.1,621.3807373046875,260.8214340209961,E_left_turn
759,7.1,709.4827270507812,186.40230560302734,E_through
825,7.1,826.3505859375,137.79822540283203,E_right_turn
832,7.1,86.7009506225586,364.4402770996094,W_right_turn
854,7.1,663.7425537109375,234.7001724243164,E_left_turn
22,7.1,715.9201965332031,157.7560043334961,E_through
4,7.116666666666666,159.01486206054688,322.0140075683594,W_through
5,7.116666666666666,682.2695922851562,256.2833709716797,E_left_turn
6,7.116666666666666,758.1355285644531,188.3177947998047,E_through
8,7.116666666666666,729.66943359375,262.8159942626953,E_left_turn
9,7.116666666666666,36.56699275970459,335.97132873535156,W_through
10,7.116666666666666,772.9033203125,261.31742095947266,E_left_turn
11,7.116666666666666,170.46955108642578,262.4141311645508,W_left_turn
12,7.116666666666666,108.13299560546875,333.5283660888672,W_through
14,7.116666666666666,47.327033042907715,287.5902862548828,W_through
16,7.116666666666666,236.9981918334961,262.6434555053711,W_left_turn
17,7.116666666666666,162.2710418701172,240.19037628173828,W_left_turn
18,7.116666666666666,788.4515075683594,214.07520294189453,E_through
20,7.116666666666666,216.8949737548828,326.84226989746094,W_through
21,7.116666666666666,819.7794494628906,261.23057556152344,E_left_turn
23,7.116666666666666,96.31277084350586,310.0511779785156,W_through
25,7.116666666666666,737.1626281738281,210.96605682373047,E_through
74,7.116666666666666,608.6825256347656,233.0692367553711,E_left_turn
188,7.116666666666666,106.14673614501953,245.11750030517578,W_left_turn
335,7.116666666666666,64.33409309387207,236.10865020751953,W_left_turn
435,7.116666666666666,210.68873596191406,240.00938415527344,W_left_turn
543,7.116666666666666,621.3369750976562,260.8805389404297,E_left_turn
759,7.116666666666666,709.5054016113281,186.22663116455078,E_through
825,7.116666666666666,825.8432922363281,134.5520896911621,E_right_turn
832,7.116666666666666,87.32822036743164,364.48687744140625,W_right_turn
